,struc_id,resName1,seqNum1,SITE_ID,nuclearity,resName2,seqNum2,resName3,seqNum3,resName4,seqNum4,Set,pdb_name,MAHOMES_match,Enzyme,meta_site
1199,2vut_I,ZN,1713,2vut_I_0,1,,,,,,,data,2vut_I,match,False,2vut_I_0
1200,2vy4_A,ZN,1088,2vy4_A_0,1,,,,,,,data,2vy4_A,match,False,2vy4_A_0
1201,2vzb_A,MG,1001,2vzb_A_0,1,,,,,,,data,2vzb_A,match,False,2vzb_A_0
1202,2vzb_A,FE,6204,2vzb_A_1,2,FE,6205,,,,,data,2vzb_A,match,False,2vzb_A_1
1203,2w0m_A,ZN,1237,2w0m_A_1,1,,,,,,,data,2w0m_A,match,False,2w0m_A_0
1204,2w0t_A,ZN,125,2w0t_A_0,1,,,,,,,data,2w0t_A,match,False,2w0t_A_0
1205,2w57_A,ZN,201,2w57_A_0,1,,,,,,,data,2w57_A,match,False,2w57_A_0
1206,2w57_A,ZN,202,2w57_A_1,1,,,,,,,data,2w57_A,match,False,2w57_A_1
1207,2wb0_X,ZN,601,2wb0_X_0,1,,,,,,,data,2wb0_X,match,False,2wb0_X_0
1208,2wb0_X,ZN,602,2wb0_X_1,1,,,,,,,data,2wb0_X,match,False,2wb0_X_1
1209,2wbt_A,ZN,1130,2wbt_A_0,1,,,,,,,data,2wbt_A,match,False,2wbt_A_0
1210,2wbt_A,ZN,1131,2wbt_A_1,1,,,,,,,data,2wbt_A,match,False,2wbt_A_1
1211,2wcj_A,MG,1143,2wcj_A_1,1,,,,,,,data,2wcj_A,match,False,2wcj_A_0
1212,2wfq_A,ZN,1204,2wfq_A_0,1,,,,,,,data,2wfq_A,match,False,2wfq_A_0
1213,2wjh_A,MG,1167,2wjh_A_0,2,MG,1168,,,,,data,2wjh_A,match,False,2wjh_A_0
1214,2wno_A,CO,1250,2wno_A_0,1,,,,,,,data,2wno_A,match,False,2wno_A_0
1215,2wo9_C,ZN,1270,2wo9_C_1,1,,,,,,,data,2wo9_C,match,False,2wo9_C_0
1216,2woq_A,MG,1337,2woq_A_3,1,,,,,,,data,2woq_A,match,False,2woq_A_1
1217,2ww8_A,MG,1000,2ww8_A_0,1,,,,,,,data,2ww8_A,match,False,2ww8_A_0
1218,2wz8_A,MG,1150,2wz8_A_0,1,,,,,,,data,2wz8_A,match,False,2wz8_A_0
1219,2x27_X,NI,1213,2x27_X_0,1,,,,,,,data,2x27_X,match,False,2x27_X_0
1220,2x2o_A,ZN,1120,2x2o_A_0,1,,,,,,,data,2x2o_A,match,False,2x2o_A_0
1221,2x2o_A,ZN,1121,2x2o_A_1,1,,,,,,,data,2x2o_A,partial,False,2x2o_A_1
1222,2x2o_A,ZN,1122,2x2o_A_2,1,,,,,,,data,2x2o_A,match,False,2x2o_A_2
1223,2x2o_A,ZN,1123,2x2o_A_3,1,,,,,,,data,2x2o_A,partial,False,2x2o_A_3
1224,2x4h_A,ZN,1139,2x4h_A_0,1,,,,,,,data,2x4h_A,match,False,2x4h_A_0
1225,2x4h_A,ZN,1140,2x4h_A_1,2,ZN,1141,,,,,data,2x4h_A,match,False,2x4h_A_1
1226,2x5c_A,ZN,1128,2x5c_A_0,1,,,,,,,data,2x5c_A,match,False,2x5c_A_0
1227,2x5r_A,ZN,1126,2x5r_A_1,1,,,,,,,data,2x5r_A,match,False,2x5r_A_0
1228,2x5r_A,ZN,1127,2x5r_A_2,1,,,,,,,data,2x5r_A,match,False,2x5r_A_1
1229,2x98_B,MG,1479,2x98_B_2,1,,,,,,,data,2x98_B,match,False,2x98_B_1
1230,2x98_B,MG,1482,2x98_B_5,1,,,,,,,data,2x98_B,match,False,2x98_B_2
1231,2xb3_A,ZN,1001,2xb3_A_0,1,,,,,,,data,2xb3_A,match,False,2xb3_A_0
1232,2xb3_A,ZN,1004,2xb3_A_3,1,,,,,,,data,2xb3_A,match,False,2xb3_A_1
1233,2xcm_E,ZN,1222,2xcm_E_0,1,,,,,,,data,2xcm_E,match,False,2xcm_E_0
1234,2xcm_E,ZN,1223,2xcm_E_1,1,,,,,,,data,2xcm_E,match,False,2xcm_E_1
1235,2xdv_A,NI,1467,2xdv_A_1,1,,,,,,,data,2xdv_A,match,False,2xdv_A_1
1236,2xdv_A,NI,1468,2xdv_A_2,1,,,,,,,data,2xdv_A,match,False,2xdv_A_2
1237,2xdv_A,NI,1469,2xdv_A_3,1,,,,,,,data,2xdv_A,match,False,2xdv_A_3
1238,2xdv_A,NI,1470,2xdv_A_4,1,,,,,,,data,2xdv_A,match,False,2xdv_A_4
1239,2xeu_A,ZN,1065,2xeu_A_0,1,,,,,,,data,2xeu_A,match,False,2xeu_A_0
1240,2xeu_A,ZN,1066,2xeu_A_1,1,,,,,,,data,2xeu_A,match,False,2xeu_A_1
1241,2xev_A,ZN,1123,2xev_A_0,1,,,,,,,data,2xev_A,match,False,2xev_A_0
1242,2xgw_A,ZN,1178,2xgw_A_2,1,,,,,,,data,2xgw_A,match,False,2xgw_A_0
1243,2xig_A,ZN,1149,2xig_A_0,1,,,,,,,data,2xig_A,match,False,2xig_A_0
1244,2xig_A,ZN,1151,2xig_A_2,1,,,,,,,data,2xig_A,match,False,2xig_A_1
1245,2xjy_A,ZN,201,2xjy_A_0,1,,,,,,,data,2xjy_A,match,False,2xjy_A_0
1246,2xjy_A,ZN,202,2xjy_A_1,1,,,,,,,data,2xjy_A,match,False,2xjy_A_1
1247,2xjy_A,ZN,204,2xjy_A_3,1,,,,,,,data,2xjy_A,match,False,2xjy_A_2
1248,2xlg_A,CU,301,2xlg_A_0,1,,,,,,,data,2xlg_A,match,False,2xlg_A_0
1249,2xqn_T,ZN,1422,2xqn_T_0,1,,,,,,,data,2xqn_T,match,False,2xqn_T_0
1250,2xqn_T,ZN,1423,2xqn_T_1,1,,,,,,,data,2xqn_T,match,False,2xqn_T_1
1251,2xqn_T,ZN,1424,2xqn_T_2,1,,,,,,,data,2xqn_T,match,False,2xqn_T_2
1252,2xqn_T,ZN,1425,2xqn_T_3,2,ZN,1426,,,,,data,2xqn_T,match,False,2xqn_T_3
1253,2xsc_B,ZN,1070,2xsc_B_0,1,,,,,,,data,2xsc_B,match,False,2xsc_B_0
1254,2xuz_A,FE,1301,2xuz_A_0,1,,,,,,,data,2xuz_A,match,False,2xuz_A_0
1255,2xwc_A,ZN,1320,2xwc_A_1,1,,,,,,,data,2xwc_A,match,False,2xwc_A_0
1256,2y1v_A,NI,800,2y1v_A_0,1,,,,,,,data,2y1v_A,match,False,2y1v_A_0
1257,2y1v_A,NI,801,2y1v_A_1,1,,,,,,,data,2y1v_A,match,False,2y1v_A_1
1258,2y20_A,ZN,1331,2y20_A_0,1,,,,,,,data,2y20_A,match,False,2y20_A_0
1259,2y39_A,NI,150,2y39_A_0,1,,,,,,,data,2y39_A,match,False,2y39_A_0
1260,2y4y_A,ZN,1175,2y4y_A_1,1,,,,,,,data,2y4y_A,match,False,2y4y_A_0
1261,2y5c_A,FES,110,2y5c_A_0,2,FES,110,,,,,data,2y5c_A,partial,False,2y5c_A_0
1262,2y5q_A,ZN,1322,2y5q_A_0,1,,,,,,,data,2y5q_A,match,False,2y5q_A_0
1263,2y5q_A,ZN,1323,2y5q_A_1,1,,,,,,,data,2y5q_A,match,False,2y5q_A_1
1264,2y7i_A,ZN,1247,2y7i_A_1,1,,,,,,,data,2y7i_A,match,False,2y7i_A_0
1265,2y7i_A,ZN,1248,2y7i_A_2,1,,,,,,,data,2y7i_A,match,False,2y7i_A_1
1266,2yb5_A,ZN,1213,2yb5_A_0,1,,,,,,,data,2yb5_A,match,False,2yb5_A_0
1267,2ygt_A,ZN,1291,2ygt_A_0,1,,,,,,,data,2ygt_A,match,False,2ygt_A_0
1268,2ygt_A,ZN,1292,2ygt_A_1,1,,,,,,,data,2ygt_A,match,False,2ygt_A_1
1269,2ynb_A,NI,1308,2ynb_A_1,1,,,,,,,data,2ynb_A,match,False,2ynb_A_1
1270,2yqm_A,ZN,401,2yqm_A_1,1,,,,,,,data,2yqm_A,match,False,2yqm_A_0
1271,2yqq_A,ZN,201,2yqq_A_0,1,,,,,,,data,2yqq_A,match,False,2yqq_A_0
1272,2yqq_A,ZN,401,2yqq_A_1,1,,,,,,,data,2yqq_A,match,False,2yqq_A_1
1273,2yr2_B,ZN,1001,2yr2_B_0,1,,,,,,,data,2yr2_B,match,False,2yr2_B_0
1274,2yre_A,ZN,401,2yre_A_0,1,,,,,,,data,2yre_A,match,False,2yre_A_0
1275,2yre_A,ZN,501,2yre_A_1,1,,,,,,,data,2yre_A,match,False,2yre_A_1
1276,2yre_A,ZN,601,2yre_A_2,1,,,,,,,data,2yre_A,match,False,2yre_A_2
1277,2yre_A,ZN,701,2yre_A_3,1,,,,,,,data,2yre_A,match,False,2yre_A_3
1278,2yrk_A,ZN,201,2yrk_A_0,1,,,,,,,data,2yrk_A,match,False,2yrk_A_0
1279,2yrm_A,ZN,201,2yrm_A_0,1,,,,,,,data,2yrm_A,match,False,2yrm_A_0
1280,2yrt_A,ZN,201,2yrt_A_0,1,,,,,,,data,2yrt_A,match,False,2yrt_A_0
1281,2yrt_A,ZN,401,2yrt_A_1,1,,,,,,,data,2yrt_A,match,False,2yrt_A_1
1282,2ysa_A,ZN,181,2ysa_A_0,1,,,,,,,data,2ysa_A,match,False,2ysa_A_0
1283,2ysj_A,ZN,201,2ysj_A_0,1,,,,,,,data,2ysj_A,match,False,2ysj_A_0
1284,2ysj_A,ZN,401,2ysj_A_1,1,,,,,,,data,2ysj_A,match,False,2ysj_A_1
1285,2ysl_A,ZN,401,2ysl_A_1,1,,,,,,,data,2ysl_A,match,False,2ysl_A_0
1286,2yso_A,ZN,181,2yso_A_0,1,,,,,,,data,2yso_A,match,False,2yso_A_0
1287,2yt5_A,ZN,201,2yt5_A_0,1,,,,,,,data,2yt5_A,match,False,2yt5_A_0
1288,2yt5_A,ZN,401,2yt5_A_1,1,,,,,,,data,2yt5_A,match,False,2yt5_A_1
1289,2yte_A,ZN,201,2yte_A_0,1,,,,,,,data,2yte_A,match,False,2yte_A_0
1290,2yu5_A,ZN,201,2yu5_A_0,1,,,,,,,data,2yu5_A,match,False,2yu5_A_0
1291,2yuc_A,ZN,201,2yuc_A_0,1,,,,,,,data,2yuc_A,match,False,2yuc_A_0
1292,2yuc_A,ZN,401,2yuc_A_1,1,,,,,,,data,2yuc_A,match,False,2yuc_A_1
1293,2yur_A,ZN,201,2yur_A_0,1,,,,,,,data,2yur_A,match,False,2yur_A_0
1294,2yur_A,ZN,401,2yur_A_1,1,,,,,,,data,2yur_A,match,False,2yur_A_1
1295,2yvr_A,ZN,1001,2yvr_A_0,1,,,,,,,data,2yvr_A,match,False,2yvr_A_0
1296,2yvr_A,ZN,1002,2yvr_A_1,1,,,,,,,data,2yvr_A,match,False,2yvr_A_1
1297,2yvy_A,MG,276,2yvy_A_0,1,,,,,,,data,2yvy_A,match,False,2yvy_A_0
1298,2yw8_A,ZN,301,2yw8_A_1,1,,,,,,,data,2yw8_A,match,False,2yw8_A_0
1299,2z06_A,CO,254,2z06_A_1,1,,,,,,,data,2z06_A,match,False,2z06_A_1
1300,2z06_A,CO,307,2z06_A_2,1,,,,,,,data,2z06_A,match,False,2z06_A_2
1301,2z45_A,ZN,1007,2z45_A_3,1,,,,,,,data,2z45_A,match,False,2z45_A_0
1302,2z45_A,ZN,1008,2z45_A_4,1,,,,,,,data,2z45_A,match,False,2z45_A_1
1303,2z51_A,MG,201,2z51_A_0,1,,,,,,,data,2z51_A,match,False,2z51_A_0
1304,2z51_A,MG,202,2z51_A_1,1,,,,,,,data,2z51_A,match,False,2z51_A_1
1305,2z8f_A,ZN,11,2z8f_A_0,1,,,,,,,data,2z8f_A,match,False,2z8f_A_0
1306,2z8f_A,ZN,13,2z8f_A_1,1,,,,,,,data,2z8f_A,match,False,2z8f_A_1
1307,2zc2_A,ZN,501,2zc2_A_0,1,,,,,,,data,2zc2_A,match,False,2zc2_A_0
1308,2zc2_A,ZN,504,2zc2_A_1,1,,,,,,,data,2zc2_A,match,False,2zc2_A_1
1309,2zet_C,ZN,301,2zet_C_0,1,,,,,,,data,2zet_C,match,False,2zet_C_0
1310,2zet_C,ZN,302,2zet_C_1,1,,,,,,,data,2zet_C,match,False,2zet_C_1
1311,2zgy_A,MG,322,2zgy_A_1,1,,,,,,,data,2zgy_A,match,False,2zgy_A_0
1312,2zl7_A,MG,519,2zl7_A_0,1,,,,,,,data,2zl7_A,match,False,2zl7_A_0
1313,2zs1_B,MG,5002,2zs1_B_0,1,,,,,,,data,2zs1_B,match,False,2zs1_B_0
1314,2zwr_A,ZN,210,2zwr_A_1,1,,,,,,,data,2zwr_A,match,False,2zwr_A_1
1315,2zwr_A,ZN,212,2zwr_A_3,1,,,,,,,data,2zwr_A,match,False,2zwr_A_2
1316,2zwr_A,ZN,213,2zwr_A_4,1,,,,,,,data,2zwr_A,match,False,2zwr_A_3
1317,2zwr_A,ZN,214,2zwr_A_5,1,,,,,,,data,2zwr_A,match,False,2zwr_A_4
1318,3a0u_A,MG,201,3a0u_A_0,1,,,,,,,data,3a0u_A,match,False,3a0u_A_0
1319,3a1z_B,ZN,227,3a1z_B_1,1,,,,,,,data,3a1z_B,match,False,3a1z_B_0
1320,3a1z_B,ZN,228,3a1z_B_2,2,ZN,229,,,,,data,3a1z_B,match,False,3a1z_B_1
1321,3ah7_A,FES,201,3ah7_A_0,2,FES,201,,,,,data,3ah7_A,partial,False,3ah7_A_0
1322,3akm_A,MG,133,3akm_A_0,1,,,,,,,data,3akm_A,match,False,3akm_A_0
1323,3alq_R,CO,2,3alq_R_0,1,,,,,,,data,3alq_R,match,False,3alq_R_0
1324,3alr_A,ZN,601,3alr_A_0,1,,,,,,,data,3alr_A,match,False,3alr_A_0
1325,3alr_A,ZN,602,3alr_A_1,1,,,,,,,data,3alr_A,match,False,3alr_A_1
1326,3as5_A,MG,1,3as5_A_0,1,,,,,,,data,3as5_A,match,False,3as5_A_0
1327,3au0_A,MG,800,3au0_A_0,1,,,,,,,data,3au0_A,match,False,3au0_A_0
1328,3au0_A,MG,801,3au0_A_1,1,,,,,,,data,3au0_A,match,False,3au0_A_1
1329,3ax1_A,ZN,601,3ax1_A_0,1,,,,,,,data,3ax1_A,match,False,3ax1_A_0
1330,3b08_B,ZN,1,3b08_B_0,1,,,,,,,data,3b08_B,match,False,3b08_B_0
1331,3b0z_A,ZN,22,3b0z_A_1,1,,,,,,,data,3b0z_A,match,False,3b0z_A_0
1332,3bb6_A,ZN,128,3bb6_A_0,1,,,,,,,data,3bb6_A,match,False,3bb6_A_0
1333,3bk5_A,MG,235,3bk5_A_0,1,,,,,,,data,3bk5_A,match,False,3bk5_A_0
1334,3bkf_A,ZN,500,3bkf_A_0,1,,,,,,,data,3bkf_A,partial,False,3bkf_A_0
1335,3bkf_A,ZN,501,3bkf_A_1,1,,,,,,,data,3bkf_A,partial,False,3bkf_A_1
1336,3bp8_A,ZN,410,3bp8_A_0,1,,,,,,,data,3bp8_A,match,False,3bp8_A_0
1337,3bvo_A,ZN,301,3bvo_A_0,1,,,,,,,data,3bvo_A,match,False,3bvo_A_0
1338,3byr_A,ZN,501,3byr_A_0,2,ZN,502,,,,,data,3byr_A,match,False,3byr_A_0
1339,3c22_A,MG,2,3c22_A_0,1,,,,,,,data,3c22_A,match,False,3c22_A_0
1340,3c2s_A,ZN,449,3c2s_A_1,1,,,,,,,data,3c2s_A,match,False,3c2s_A_0
1341,3c2s_A,ZN,451,3c2s_A_3,1,,,,,,,data,3c2s_A,match,False,3c2s_A_1
1342,3c6w_A,ZN,1,3c6w_A_0,1,,,,,,,data,3c6w_A,match,False,3c6w_A_0
1343,3c6w_A,ZN,2,3c6w_A_1,1,,,,,,,data,3c6w_A,match,False,3c6w_A_1
1344,3c7j_A,NI,301,3c7j_A_0,1,,,,,,,data,3c7j_A,match,False,3c7j_A_0
1345,3c8c_A,MG,501,3c8c_A_0,1,,,,,,,data,3c8c_A,match,False,3c8c_A_0
1346,3c9h_A,MG,401,3c9h_A_0,1,,,,,,,data,3c9h_A,match,False,3c9h_A_0
1347,3cao_A,ZN,111,3cao_A_0,1,,,,,,,data,3cao_A,match,False,3cao_A_0
1348,3cb3_C,MG,502,3cb3_C_1,1,,,,,,,data,3cb3_C,match,False,3cb3_C_1
1349,3cfx_A,MG,703,3cfx_A_0,1,,,,,,,data,3cfx_A,match,False,3cfx_A_0
1350,3cfx_A,MG,704,3cfx_A_1,1,,,,,,,data,3cfx_A,match,False,3cfx_A_1
1351,3cgh_A,ZN,600,3cgh_A_0,1,,,,,,,data,3cgh_A,match,False,3cgh_A_0
1352,3chl_A,MG,338,3chl_A_0,1,,,,,,,data,3chl_A,match,False,3chl_A_0
1353,3chm_A,MG,171,3chm_A_1,1,,,,,,,data,3chm_A,match,False,3chm_A_0
1354,3chv_A,ZN,301,3chv_A_0,1,,,,,,,data,3chv_A,match,False,3chv_A_0
1355,3cjj_A,ZN,2,3cjj_A_0,1,,,,,,,data,3cjj_A,match,False,3cjj_A_0
1356,3cjj_A,ZN,3,3cjj_A_1,1,,,,,,,data,3cjj_A,match,False,3cjj_A_1
1357,3ckg_A,MG,1,3ckg_A_0,1,,,,,,,data,3ckg_A,match,False,3ckg_A_0
1358,3cpm_A,ZN,4,3cpm_A_2,1,,,,,,,data,3cpm_A,match,False,3cpm_A_0
1359,3cr5_X,ZN,96,3cr5_X_0,1,,,,,,,data,3cr5_X,match,False,3cr5_X_0
1360,3cx3_A,ZN,314,3cx3_A_0,1,,,,,,,data,3cx3_A,match,False,3cx3_A_0
1361,3cxl_A,ZN,500,3cxl_A_0,1,,,,,,,data,3cxl_A,match,False,3cxl_A_0
1362,3cxl_A,ZN,501,3cxl_A_1,1,,,,,,,data,3cxl_A,match,False,3cxl_A_1
1363,3czt_X,ZN,95,3czt_X_0,1,,,,,,,data,3czt_X,match,False,3czt_X_0
1364,3d19_A,MG,301,3d19_A_0,2,FE,302,,,,,data,3d19_A,match,False,3d19_A_0
1365,3d2n_A,ZN,101,3d2n_A_0,1,,,,,,,data,3d2n_A,match,False,3d2n_A_0
1366,3d2q_A,ZN,303,3d2q_A_0,1,,,,,,,data,3d2q_A,match,False,3d2q_A_0
1367,3d2q_A,ZN,304,3d2q_A_1,1,,,,,,,data,3d2q_A,match,False,3d2q_A_1
1368,3d34_A,NI,224,3d34_A_0,1,,,,,,,data,3d34_A,match,False,3d34_A_0
1369,3d82_A,NI,500,3d82_A_0,1,,,,,,,data,3d82_A,match,False,3d82_A_0
1370,3d9t_A,ZN,501,3d9t_A_0,1,,,,,,,data,3d9t_A,match,False,3d9t_A_0
1371,3de9_A,NI,109,3de9_A_2,1,,,,,,,data,3de9_A,match,False,3de9_A_0
1372,3dev_A,MG,323,3dev_A_0,1,,,,,,,data,3dev_A,match,False,3dev_A_0
1373,3dgd_A,ZN,129,3dgd_A_1,1,,,,,,,data,3dgd_A,match,False,3dgd_A_0
1374,3dkx_C,MN,301,3dkx_C_0,1,,,,,,,data,3dkx_C,match,False,3dkx_C_0
1375,3dkx_C,MG,302,3dkx_C_1,1,,,,,,,data,3dkx_C,match,False,3dkx_C_1
1376,3dls_C,MG,21,3dls_C_2,1,,,,,,,data,3dls_C,match,False,3dls_C_0
1377,3dmi_A,MG,134,3dmi_A_0,1,,,,,,,data,3dmi_A,match,False,3dmi_A_0
1378,3dow_A,ZN,201,3dow_A_0,1,,,,,,,data,3dow_A,match,False,3dow_A_0
1379,3dti_A,ZN,282,3dti_A_0,1,,,,,,,data,3dti_A,match,False,3dti_A_0
1380,3dur_C,MG,108,3dur_C_0,1,,,,,,,data,3dur_C,match,False,3dur_C_0
1381,3dus_C,MG,110,3dus_C_1,1,,,,,,,data,3dus_C,match,False,3dus_C_0
1382,3e13_X,FE,326,3e13_X_0,1,,,,,,,data,3e13_X,match,False,3e13_X_0
1383,3ea3_A,MN,300,3ea3_A_1,1,,,,,,,data,3ea3_A,match,False,3ea3_A_1
1384,3ea6_A,ZN,1001,3ea6_A_0,1,,,,,,,data,3ea6_A,match,False,3ea6_A_0
1385,3eaf_A,MG,1,3eaf_A_0,1,,,,,,,data,3eaf_A,match,False,3eaf_A_0
1386,3eb5_A,ZN,1001,3eb5_A_0,1,,,,,,,data,3eb5_A,match,False,3eb5_A_0
1387,3ebe_A,ZN,500,3ebe_A_0,1,,,,,,,data,3ebe_A,match,False,3ebe_A_0
1388,3ecb_A,MG,282,3ecb_A_0,1,,,,,,,data,3ecb_A,match,False,3ecb_A_0
1389,3edh_A,ZN,211,3edh_A_1,1,,,,,,,data,3edh_A,match,False,3edh_A_0
1390,3ef4_A,CU,401,3ef4_A_0,1,,,,,,,data,3ef4_A,match,False,3ef4_A_0
1391,3efo_B,ZN,1034,3efo_B_0,1,,,,,,,data,3efo_B,match,False,3efo_B_0
1392,3eh1_A,ZN,1269,3eh1_A_0,1,,,,,,,data,3eh1_A,match,False,3eh1_A_0
1393,3eh2_A,ZN,800,3eh2_A_0,1,,,,,,,data,3eh2_A,match,False,3eh2_A_0
1394,3eii_B,ZN,301,3eii_B_0,1,,,,,,,data,3eii_B,match,False,3eii_B_0
1395,3els_A,MG,1,3els_A_0,1,,,,,,,data,3els_A,match,False,3els_A_0
1396,3esk_A,NI,1,3esk_A_0,1,,,,,,,data,3esk_A,match,False,3esk_A_0
1397,3esz_A,MG,172,3esz_A_1,1,,,,,,,data,3esz_A,match,False,3esz_A_0
1398,3eyy_A,NI,146,3eyy_A_0,1,,,,,,,data,3eyy_A,match,False,3eyy_A_0
1399,3f61_A,MG,313,3f61_A_3,1,,,,,,,data,3f61_A,match,False,3f61_A_1
1400,3f79_C,MG,5,3f79_C_0,1,,,,,,,data,3f79_C,match,False,3f79_C_0
1401,3fid_A,ZN,299,3fid_A_1,1,,,,,,,data,3fid_A,match,False,3fid_A_0
1402,3fid_A,ZN,300,3fid_A_2,1,,,,,,,data,3fid_A,match,False,3fid_A_1
1403,3fp5_A,ZN,107,3fp5_A_0,1,,,,,,,data,3fp5_A,match,False,3fp5_A_0
1404,3fqm_A,ZN,901,3fqm_A_0,1,,,,,,,data,3fqm_A,match,False,3fqm_A_0
1405,3fqr_B,MG,101,3fqr_B_0,1,,,,,,,data,3fqr_B,match,False,3fqr_B_0
1406,3frx_A,MN,1138,3frx_A_0,1,,,,,,,data,3frx_A,match,False,3frx_A_0
1407,3fsa_A,CU,201,3fsa_A_0,1,,,,,,,data,3fsa_A,match,False,3fsa_A_0
1408,3fsv_A,CU,201,3fsv_A_0,1,,,,,,,data,3fsv_A,match,False,3fsv_A_0
1409,3fvb_A,FE,164,3fvb_A_1,1,,,,,,,data,3fvb_A,match,False,3fvb_A_0
1410,3fym_A,ZN,2001,3fym_A_0,1,,,,,,,data,3fym_A,match,False,3fym_A_0
1411,3g04_C,ZN,303,3g04_C_2,1,,,,,,,data,3g04_C,match,False,3g04_C_0
1412,3g1c_A,MG,106,3g1c_A_1,1,,,,,,,data,3g1c_A,match,False,3g1c_A_0
1413,3g7l_A,ZN,76,3g7l_A_0,1,,,,,,,data,3g7l_A,partial,False,3g7l_A_2
1414,3g7l_A,ZN,2,3g7l_A_1,1,,,,,,,data,3g7l_A,partial,False,3g7l_A_0
1415,3g7l_A,ZN,3,3g7l_A_2,1,,,,,,,data,3g7l_A,match,False,3g7l_A_1
1416,3ga8_A,ZN,121,3ga8_A_0,1,,,,,,,data,3ga8_A,match,False,3ga8_A_0
1417,3gi1_A,ZN,501,3gi1_A_0,1,,,,,,,data,3gi1_A,match,False,3gi1_A_0
1418,3gj3_B,ZN,300,3gj3_B_0,1,,,,,,,data,3gj3_B,match,False,3gj3_B_0
1419,3gj4_B,ZN,300,3gj4_B_0,1,,,,,,,data,3gj4_B,match,False,3gj4_B_0
1420,3gj5_B,ZN,300,3gj5_B_0,1,,,,,,,data,3gj5_B,match,False,3gj5_B_0
1421,3gj6_B,ZN,300,3gj6_B_0,1,,,,,,,data,3gj6_B,match,False,3gj6_B_0
1422,3gj9_B,ZN,125,3gj9_B_0,1,,,,,,,data,3gj9_B,match,False,3gj9_B_0
1423,3gj9_B,ZN,126,3gj9_B_1,1,,,,,,,data,3gj9_B,match,False,3gj9_B_1
1424,3gjb_A,FE2,320,3gjb_A_0,1,,,,,,,data,3gjb_A,match,False,3gjb_A_0
1425,3gnz_P,MG,214,3gnz_P_0,1,,,,,,,data,3gnz_P,match,False,3gnz_P_0
1426,3go2_A,MG,409,3go2_A_1,1,,,,,,,data,3go2_A,match,False,3go2_A_1
1427,3gq8_A,MG,692,3gq8_A_0,1,,,,,,,data,3gq8_A,match,False,3gq8_A_0
1428,3gsh_A,ZN,103,3gsh_A_2,1,,,,,,,data,3gsh_A,match,False,3gsh_A_0
1429,3gvy_A,FE,163,3gvy_A_0,1,,,,,,,data,3gvy_A,match,False,3gvy_A_0
1430,3gwg_A,MG,126,3gwg_A_1,1,,,,,,,data,3gwg_A,match,False,3gwg_A_0
1431,3gyb_A,MG,1,3gyb_A_0,1,,,,,,,data,3gyb_A,match,False,3gyb_A_0
1432,3gyy_B,ZN,318,3gyy_B_1,1,,,,,,,data,3gyy_B,match,False,3gyy_B_0
1433,3gyy_B,ZN,320,3gyy_B_3,1,,,,,,,data,3gyy_B,match,False,3gyy_B_1
1434,3gyy_B,ZN,323,3gyy_B_6,1,,,,,,,data,3gyy_B,match,False,3gyy_B_2
1435,3gyy_B,ZN,325,3gyy_B_8,1,,,,,,,data,3gyy_B,match,False,3gyy_B_3
1436,3h0n_A,ZN,201,3h0n_A_0,1,,,,,,,data,3h0n_A,match,False,3h0n_A_0
1437,3h5n_D,ZN,500,3h5n_D_0,1,,,,,,,data,3h5n_D,match,False,3h5n_D_0
1438,3h7h_A,ZN,119,3h7h_A_0,1,,,,,,,data,3h7h_A,match,False,3h7h_A_0
1439,3h7j_A,FE,247,3h7j_A_2,1,,,,,,,data,3h7j_A,match,False,3h7j_A_1
1440,3h87_A,MG,159,3h87_A_0,1,,,,,,,data,3h87_A,match,False,3h87_A_0
1441,3h90_A,ZN,4,3h90_A_0,1,,,,,,,data,3h90_A,match,False,3h90_A_0
1442,3h90_A,ZN,292,3h90_A_2,1,,,,,,,data,3h90_A,match,False,3h90_A_1
1443,3hcs_A,ZN,301,3hcs_A_0,1,,,,,,,data,3hcs_A,match,False,3hcs_A_0
1444,3hcs_A,ZN,302,3hcs_A_1,1,,,,,,,data,3hcs_A,match,False,3hcs_A_1
1445,3hcs_A,ZN,303,3hcs_A_2,1,,,,,,,data,3hcs_A,match,False,3hcs_A_2
1446,3hcs_A,ZN,304,3hcs_A_3,1,,,,,,,data,3hcs_A,match,False,3hcs_A_3
1447,3hcs_A,ZN,305,3hcs_A_4,1,,,,,,,data,3hcs_A,match,False,3hcs_A_4
1448,3hkf_A,MG,1,3hkf_A_0,1,,,,,,,data,3hkf_A,match,False,3hkf_A_0
1449,3hko_A,ZN,701,3hko_A_0,1,,,,,,,data,3hko_A,match,False,3hko_A_0
1450,3hn8_A,ZN,700,3hn8_A_0,1,,,,,,,data,3hn8_A,match,False,3hn8_A_0
1451,3hnj_B,ZN,108,3hnj_B_1,2,ZN,109,,,,,data,3hnj_B,partial,False,3hnj_B_0
1452,3ho5_A,ZN,902,3ho5_A_0,1,,,,,,,data,3ho5_A,match,False,3ho5_A_0
1453,3hru_A,ZN,216,3hru_A_0,1,,,,,,,data,3hru_A,match,False,3hru_A_0
1454,3htn_B,FE,207,3htn_B_0,1,,,,,,,data,3htn_B,match,False,3htn_B_0
1455,3htn_B,NI,208,3htn_B_1,1,,,,,,,data,3htn_B,match,False,3htn_B_1
1456,3htw_A,MG,5,3htw_A_5,1,,,,,,,data,3htw_A,match,False,3htw_A_0
